,Título,Nota_Avaliação,Nome_Comentario,Comentários,Data_Comentario,Marca,Produto,Link,Palavra_Chave
1252,Excelente,5.0,Cristina,Já uso nos meus pets há algum tempo, 04/07/2023 18:18,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1253,Ótimo,5.0,Rubens,Atendeu minhas expectativas, 01/05/2023 18:39,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1254,Ótimo,5.0,Rubens,Atendeu minhas expectativas, 01/05/2023 18:39,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1255,Esperava o bico,1.0,Luisa,"Deveria ter vindo com o bico para introduzir dentro do canal auditivo do cachorro, não veio e simplesmente foi dinheiro jogado fora já que não consigo injetar no canal", 07/03/2023 16:13,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1256,Excelente pomada,5.0,Silmara,"Meu pet fez cirurgia usei essa pomada para cicatrização, ela é ótima!!", 25/07/2022 16:21,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1257,Crema 6A,5.0,Alice,"Perfeito! Me ajudou demais e ajuda até hoje, quando necessário!", 29/05/2022 13:46,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1258,Crema 6A,5.0,Carlos,Excelente, 11/04/2022 19:03,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1259,Excelente,5.0,Kássio,Tomada muito boa, 11/01/2022 16:02,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1260,Não presta,1.0,Claudio,Sem eficácia de resultado... valor elevado para a quantidade do produto, 29/10/2021 14:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1261,A melhor!,5.0,Rita,Excelente!, 27/10/2021 11:40,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1262,Eu gostei,5.0,Viviane,"Ela é segura para os bichinhos, inodoro e realmente foi capaz de tratar das alergias do meu pequenino!", 23/02/2025 21:36,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1263,Produto maravilhoso!,5.0,Ana,"Há semanas atrás, minha gata apresentou acne felina, seguida de inflamação e secreção na região. Tentamos vários produtos e nenhum aliviava a inflamação. Esta pomada foi maravilhosa e funcionou perfeitamente, também indicação da nossa veterinária e em só três dias todo o queixo dela melhorou.", 18/09/2024 21:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1264,Ótimo mas com pouca quantidade.,4.0,Felipe,O produto é ótimo sempre uso quando meu cachorro tem uma crise., 31/08/2024 19:37,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1265,Excelente!,5.0,Rômulo,Indico., 27/07/2024 11:04,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1266,Tudo certo,5.0,Fabieli,"Chegou certinho,prazo de validade excelente", 03/07/2024 14:41,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1267,Tudo certo,5.0,Fabieli,"Chegou certinho,prazo de validade excelente", 03/07/2024 14:41,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1268,Aprovado,5.0,kell,Aprovado, 22/06/2023 23:01,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1269,Recomendo.,5.0,Elaine,Ótima cumpre o que promete., 07/03/2023 17:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1270,Bom,4.0,giseli,Auxilia no tratamento de otites e de coceiras, 01/02/2023 17:40,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1271,Bom,5.0,Angelica,Bom, 30/01/2023 19:09,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1272,Pomada Anti-inflamatória,5.0,Ayla,"Produto excelente, de fácil aplicação e armazenamento; porém o valor é bem alto para uma gramatura tão baixa.", 09/10/2022 19:47,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1273,Muito bom,5.0,Raissa,Excelente!, 21/07/2022 17:14,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1274,Eficiente,5.0,wilma,"esse medicamento foi indicado pelo veterinario para meu cachorro em uma reacao alergica q ele teve, cumpre o que promete em pouco tempo", 01/07/2022 16:28,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1275,Coleira,5.0,Alessandro,A melhor, 27/02/2025 18:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1276,Coleira ruim,1.0,Thalita,"Minha cachorra ficou extremamente agoniada após a colocação da coleira, até deixei um tempo pra ver se acostumava , mas não teve jeito ficou se esfregando nas coisas salivando . Depois tirei lavei com água a mesma já melhorou, sempre usei de outra marca, nunca tive esse problema, resolvi mudar pois fui informada que essa era melhor . Me arrependi.", 09/11/2024 09:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1277,Ótimo,5.0,Yara,"Excelente produto, manteve meus pets sem pulgas, carrapato pelo tempo indicado.", 08/11/2024 09:48,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1278,Não cumpre com o prometido,2.0,Beatriz,"Protege contra mosquito, MAS em menos de 5 meses de uso, minha cachorrinha pegou carrapato e pulga.", 17/05/2024 08:32,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1279,Não funcionou,1.0,Lucas,"Em 2 meses de uso, meu cachorro ficou em um hotel e já voltou com pulgas... Tratei isso, novamente com 4 meses, o cachorro novamente com pulgas. Muito longe dos 8 meses prometidos. Experiência péssima, pois para falar com a produtora é quase impossível.", 18/03/2024 14:24,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1280,Não funcionou,1.0,Lucas,"Em 2 meses de uso, meu cachorro ficou em um hotel e já voltou com pulgas... Tratei isso, novamente com 4 meses, o cachorro novamente com pulgas. Muito longe dos 8 meses prometidos. Experiência péssima, pois para falar com a produtora é quase impossível.", 18/03/2024 14:24,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1281,Recomendo,5.0,Ivanice,"Ótima coleira,nunca tinha usado nos meus cães, mas depois de achar carrapato neles comecei a comprar, isso já faz um ano,nunca mais apareceu nenhum, não tem cheiro forte,não incomoda ,recomendo qdo comprar atentar pra data de validade,ja fui comprar e estavam me vendendo uma com vencimento.em 4 meses...por isso só compro pessoalmente pra verificar a data.", 11/01/2024 09:58,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1282,Frontimax coleira,2.0,Daniele,"A duração da coleira é de 8 meses e ela só durou 5 meses, comprei mês de maio de 2023 e quando foi dia 01/11/23 estava com pulga e carrapato, sendo que a minha cachorra é criada dentro de casa e saímos só fim de semana para passear o certo seria achar o carrapato e a pulga mortas já que o correto são 8 meses de duração, não comprarei novamente porque não cumpre o que promete.", 04/11/2023 13:52,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1283,bom,5.0,ana,cumpre o prometido, 09/10/2023 17:11,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1284,Produto ótimo,3.0,Maria,"Eu já conhecia o produto, só que veio danificando e vazando na tampa e não da pra usar sorte que tenho uma embalagem vazia e pude utilizar a tampa do outro produto.", 24/01/2022 15:51,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1285,Ótimo,5.0,IVANILDE,Parece o famoso tour*n, 10/12/2021 20:39,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1286,Muito bom,5.0,Clelia,Gostei muito, 24/11/2021 09:01,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1287,Ótimo produto,5.0,Carla,"Cumpre o que promete, curou a sarna do meu gato", 09/08/2021 12:54,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1288,Bom,4.0,Tatiane,"Produto bom,", 26/12/2020 14:08,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1289,antibiótico,5.0,sheila,Melhorou muito, 01/11/2022 08:49,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1290,Muito bom,5.0,Marina,Observei resultados desde o primeiro comprimido, 18/09/2021 17:26,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1291,Usei para mancha de lágrima ácida,5.0,Luciana,"Eu usei no meus shitzu para tirar a mancha de lágrima ácida dos olhos. Usei ele e limpei com água boricada e funcionou muito bem! Estava quase que preto, e depois começou a crescer clarinho sem escurecer de novo! Muito bom", 09/06/2021 14:57,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1292,Sempre bom,4.0,Claudia,Usei antes para prevenção de infecção antes de limpeza de tártaro. Excelente!, 07/05/2021 17:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1293,Stomorgyl 10,5.0,Acassio,ótimo comprar no Petlove. sempre entregam antes do dia marcado e tem muitas variedades de produtos e os melhores preços., 29/11/2020 09:20,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1294,Achei o cheiro muito forte,3.0,Suélen,"Comprei pq na descrição dizia ser inodoro, porém, de longe sinto o cheiro..imagina pra ele sentindo o tempo todo esse cheiro.", 26/11/2023 12:08,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1295,Coleira,1.0,Danielle,A caixa da coleira veio violada o lacre e o saco aberto com a coleira lá dentro., 07/08/2023 15:43,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1296,Muito boa,5.0,HellenDayse,Até agora parece q protege bem até mesmo de pernilongos, 15/02/2023 17:30,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1297,Boa,5.0,Clarissa,"Fiquei apreensiva a principio, pela minha maltês ser alérgica e sempre ter usado a seresto. Coloquei por causa da leshmaniose, mas deu tudo certo e não provocou alergia até agora", 19/08/2022 17:37,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1298,ótimo,5.0,Deborah,único que de fato cumpriu o que promete: nada de pulgas ou carrapatos., 19/01/2022 23:57,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1299,Remédio,5.0,Myrian,Antibiótico digerivel, 01/09/2023 17:04,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1300,Ração farmina,5.0,Rosângela,"Produto excelente, ótimos preços, entrega rapidíssima", 29/07/2023 22:37,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1301,Recomendação do veterinário,5.0,Tânia,Já havia usado antes nas .unhas pequenas. Agora foi administrado no meu grandão., 20/09/2021 20:25,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1302,Bafão do meu dogão,5.0,DILZIANA,Meu pastor lata estava com um mal hálito gigante. O veterinário da ONG que sou voluntária pediu me indicou esse remédio e foi mesmo a solução. Acabou ontem os 5 dias. Agora esperar alguns dias passarem para senti se vai voltar, 13/07/2021 18:43,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1303,Ótimo,5.0,Bruna,Medicação muito boa., 18/05/2021 08:54,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1304,Ótimo,5.0,Bruna,Medicação muito boa., 18/05/2021 08:54,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1305,"Muito bom, ótimo efeito",5.0,Glaucia,Pouco dias de uso já fez efeito, 05/12/2019 05:59,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1306,Antibiótico stomorgyl,5.0,Mariana,"Remédio sensacional, resolveu o problema de infecção/inflamação da gengiva do meu dog em pouco tempo, eliminou o mal hálito, desinxou e sumiu a vermelhidão já no segundo dia de uso.", 18/08/2019 15:29,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1307,Ótimo,5.0,Celia,Só uso ele pra lágrima ácida! Super recomendo!, 12/12/2017 10:24,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1308,Excelente serviço,5.0,Eduardo,"O pedido foi entregue rápido, muito antes da previsão, entregador educado, recomendo a todos comprar pelo petlove.", 16/06/2024 06:31,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1309,Estou satisfeita.,5.0,Laís,Produto de boa qualidade. Foi entregue antes do prazo estipulado!, 19/12/2023 09:37,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1310,Excelente,5.0,Jessica,"Fazer sempre o uso desse medicamento, com auxílio veterinário", 21/09/2022 16:40,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1311,Data de validade ótima,5.0,Zayanne,Prazo de vencimento bem distante, 06/06/2022 20:36,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1312,Salvou meu doguíneo,5.0,Cristiane,"Palatável, funciona bem. Atendeu as expectativas.", 08/05/2021 18:37,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1313,Salvou meu doguíneo,5.0,Cristiane,"Palatável, funciona bem. Atendeu as expectativas.", 08/05/2021 18:37,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1314,Eficácia,5.0,Raquel,"Parece produto muito bom, pois minha cadelinha já apresenta ótimos sinais de melhora!", 08/08/2018 17:18,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1315,Muito bom,5.0,Mylena,Muito bom, 08/08/2018 17:09,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1316,Muito bom,5.0,Raíssa,"Não tenho nada a reclamar, pra mim funcionou direitinho!", 19/09/2024 19:18,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1317,Recebi o produto com a data de validade vencido,1.0,Pamela,Recebi o produto com a data de validade vencida, 02/02/2023 09:13,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1318,Ótimo,5.0,Rosely,Produto bom, 03/07/2021 22:01,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1319,Meu cachorro adora isso!,5.0,Vetarq,"É difícil meu cachorro gostar deum produto tipo um medicamento, esse ele lambe e realmente gosta.", 16/01/2018 09:28,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1320,Otimo,5.0,Maria,Muito cheiroso e faz bastante espuma, 31/03/2022 19:02,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1321,Shampoo,5.0,ROSANA,Sempre compro esse tipo....cheiro bom. Preço bom... Terceira compra....., 27/03/2021 07:44,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
1322,Bom,5.0,Marcus,Valeu a pena comprar, 03/07/2020 21:05,msd-saude-animal,"Antipulgas MSD Bravecto Transdermal Plus para Gatos de 1,2 a 2,8 Kg",https://www.petlove.com.br/antipulgas-msd-bravecto-transdermal-plus-para-gatos-de-1-2-a-2-8-kg-31027549104/p?sku=31027549105,insect
